Index,Date,GAME_ID,Visiting,Home,Period,Time,Challenging Team,Challenge Type,Additional Challenge Type,Successful/Unsuccessful,Link,Challenging Coach,Challenging Coach Years Experience,Challenging Coach Current Year Win Percentage,Challenging Coach Career Win Percentage,Official #1,Official #2,Official #3,Replay Center Officials,L2M Reviewed,L2M Reviewed Challenge,L2M Reviewed/Challenge Call Match,L2M Reviewed Decision,L2M Reviewed Comment,Visiting Score,Home Score,Committing Player,Disadvantaged Player,Committing Team,Disadvantaged Team,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
2143,20200212,21900817,LAL,DEN,4,10:05,DEN,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_LAL_DEN_Denver_Defensive_Foul_Challenge_021220,Mike Malone,7,0.662,0.511,James Capers,Mark Ayotte,Ray Acosta,,No,,,,,nan,nan,Torrey Craig,LeBron James,DEN,LAL,500,6,2,4,12:01 AM,10:05,Craig S.FOUL (P4.T3) (M.Ayotte),,,nan,,4,1628470,Torrey Craig,1610612743,Denver,Nuggets,DEN,5,2544,LeBron James,1610612747,Los Angeles,Lakers,LAL,1,0,,,,,,1
2144,20200212,21900817,LAL,DEN,4,10:05,DEN,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_LAL_DEN_Denver_Defensive_Foul_Challenge_021220,Mike Malone,7,0.662,0.511,James Capers,Mark Ayotte,Ray Acosta,,No,,,,,nan,nan,nan,nan,nan,nan,503,9,1,4,12:02 AM,10:05,NUGGETS Timeout: Regular (Full 4 Short 0),,,nan,,2,1610612743,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
2145,20200212,21900817,LAL,DEN,4,10:05,DEN,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_LAL_DEN_Denver_Defensive_Foul_Challenge_021220,Mike Malone,7,0.662,0.511,James Capers,Mark Ayotte,Ray Acosta,,No,,,,,86,88,nan,nan,nan,nan,504,18,4,4,12:02 AM,10:05,,,,86 - 88,2,0,500,nan,,,,nan,0,0,nan,,,,nan,1,0,,,,,,1
2146,20200212,21900817,LAL,DEN,4,10:05,DEN,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_LAL_DEN_Denver_Defensive_Foul_Challenge_021220,Mike Malone,7,0.662,0.511,James Capers,Mark Ayotte,Ray Acosta,,No,,,,,nan,nan,Torrey Craig,Jamal Murray,DEN,DEN,505,8,0,4,12:05 AM,10:05,SUB: Murray FOR Craig,,,nan,,4,1628470,Torrey Craig,1610612743,Denver,Nuggets,DEN,4,1627750,Jamal Murray,1610612743,Denver,Nuggets,DEN,0,0,,,,,,0
2147,20200212,21900817,LAL,DEN,4,10:05,DEN,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_LAL_DEN_Denver_Defensive_Foul_Challenge_021220,Mike Malone,7,0.662,0.511,James Capers,Mark Ayotte,Ray Acosta,,No,,,,,nan,nan,Rajon Rondo,Alex Caruso,LAL,LAL,506,8,0,4,12:05 AM,10:05,,,SUB: Caruso FOR Rondo,nan,,5,200765,Rajon Rondo,1610612747,Los Angeles,Lakers,LAL,5,1627936,Alex Caruso,1610612747,Los Angeles,Lakers,LAL,0,0,,,,,,0
2148,20200212,21900817,LAL,DEN,4,10:05,DEN,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_LAL_DEN_Denver_Defensive_Foul_Challenge_021220,Mike Malone,7,0.662,0.511,James Capers,Mark Ayotte,Ray Acosta,,No,,,,,87,88,LeBron James,nan,LAL,nan,509,3,10,4,12:05 AM,10:05,,,James Free Throw 1 of 1 (22 PTS),87 - 88,1,5,2544,LeBron James,1610612747,Los Angeles,Lakers,LAL,0,0,nan,,,,nan,0,0,,,,,,1
2149,20200213,21900818,LAC,BOS,4,0:10,LAC,Foul,Offensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_LAC_BOS_LA_Clippers_Offensive_Foul_Challenge_021320,Doc Rivers,21,0.688,0.58,Scott Foster,James Williams,Dedric Taylor,,Yes,Unsuccessful,Yes,Correct Call,Replay review of the foul called on Leonard (LAC) pursuant to a coach's challenge was deemed unsuccessful. Leonard (LAC) makes contact to Walker's (BOS) face with his elbow at the end of the drive.,nan,nan,Kawhi Leonard,Kemba Walker,LAC,BOS,681,6,26,4,10:29 PM,0:10,,,Leonard Offensive Charge Foul (P2.T4) (S.Foster),nan,,5,202695,Kawhi Leonard,1610612746,LA,Clippers,LAC,4,202689,Kemba Walker,1610612738,Boston,Celtics,BOS,1,0,,,,,,1
2150,20200213,21900818,LAC,BOS,4,0:10,LAC,Foul,Offensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_LAC_BOS_LA_Clippers_Offensive_Foul_Challenge_021320,Doc Rivers,21,0.688,0.58,Scott Foster,James Williams,Dedric Taylor,,Yes,Unsuccessful,Yes,Correct Call,Replay review of the foul called on Leonard (LAC) pursuant to a coach's challenge was deemed unsuccessful. Leonard (LAC) makes contact to Walker's (BOS) face with his elbow at the end of the drive.,nan,nan,Kawhi Leonard,nan,LAC,nan,683,5,37,4,10:29 PM,0:10,,,Leonard Offensive Foul Turnover (P2.T13),nan,,5,202695,Kawhi Leonard,1610612746,LA,Clippers,LAC,0,0,nan,,,,nan,1,0,,,,,,1
2151,20200213,21900818,LAC,BOS,4,0:10,LAC,Foul,Offensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_LAC_BOS_LA_Clippers_Offensive_Foul_Challenge_021320,Doc Rivers,21,0.688,0.58,Scott Foster,James Williams,Dedric Taylor,,Yes,Unsuccessful,Yes,Correct Call,Replay review of the foul called on Leonard (LAC) pursuant to a coach's challenge was deemed unsuccessful. Leonard (LAC) makes contact to Walker's (BOS) face with his elbow at the end of the drive.,114,114,Donny Marshall,nan,nan,nan,685,18,6,4,10:31 PM,0:10,,,,114 - 114,TIE,0,681,Donny Marshall,,,,nan,0,0,nan,,,,nan,1,0,,,,,,1
2152,20200213,21900818,LAC,BOS,4,0:10,LAC,Foul,Offensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_LAC_BOS_LA_Clippers_Offensive_Foul_Challenge_021320,Doc Rivers,21,0.688,0.58,Scott Foster,James Williams,Dedric Taylor,,Yes,Unsuccessful,Yes,Correct Call,Replay review of the foul called on Leonard (LAC) pursuant to a coach's challenge was deemed unsuccessful. Leonard (LAC) makes contact to Walker's (BOS) face with his elbow at the end of the drive.,nan,nan,nan,nan,nan,nan,687,9,1,4,10:32 PM,0:10,,,Clippers Timeout: Regular (Reg.7 Short 0),nan,,3,1610612746,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
2153,20200213,21900818,LAC,BOS,4,0:10,LAC,Foul,Offensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_LAC_BOS_LA_Clippers_Offensive_Foul_Challenge_021320,Doc Rivers,21,0.688,0.58,Scott Foster,James Williams,Dedric Taylor,,Yes,Unsuccessful,Yes,Correct Call,Replay review of the foul called on Leonard (LAC) pursuant to a coach's challenge was deemed unsuccessful. Leonard (LAC) makes contact to Walker's (BOS) face with his elbow at the end of the drive.,nan,nan,Lou Williams,Amir Coffey,LAC,LAC,688,8,0,4,10:32 PM,0:10,,,SUB: Coffey FOR Williams,nan,,5,101150,Lou Williams,1610612746,LA,Clippers,LAC,5,1629599,Amir Coffey,1610612746,LA,Clippers,LAC,0,0,,,,,,0
2154,20200220,21900820,MIL,DET,3,5:56,DET,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_MIL_DET_Detroit_Defensive_Foul_Challenge_022020,Dwane Casey,11,0.303,0.524,Rodney Mott,Eric Dalen,Brent Barnaky,,No,,,,,nan,nan,Thon Maker,Giannis Antetokounmpo,DET,MIL,415,6,2,3,8:33 PM,5:56,Maker S.FOUL (P3.T3) (B.Barnaky),,,nan,,4,1627748,Thon Maker,1610612765,Detroit,Pistons,DET,5,203507,Giannis Antetokounmpo,1610612749,Milwaukee,Bucks,MIL,1,0,,,,,,1
2155,20200220,21900820,MIL,DET,3,5:56,DET,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_MIL_DET_Detroit_Defensive_Foul_Challenge_022020,Dwane Casey,11,0.303,0.524,Rodney Mott,Eric Dalen,Brent Barnaky,,No,,,,,nan,nan,nan,nan,nan,nan,417,9,1,3,8:33 PM,5:56,PISTONS Timeout: Regular (Full 5 Short 0),,,nan,,2,1610612765,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
2156,20200220,21900820,MIL,DET,3,5:56,DET,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_MIL_DET_Detroit_Defensive_Foul_Challenge_022020,Dwane Casey,11,0.303,0.524,Rodney Mott,Eric Dalen,Brent Barnaky,,No,,,,,85,54,nan,nan,nan,nan,418,18,5,3,8:34 PM,5:56,,,,85 - 54,-31,0,415,nan,,,,nan,0,0,nan,,,,nan,1,0,,,,,,1
2157,20200220,21900820,MIL,DET,3,5:56,DET,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_MIL_DET_Detroit_Defensive_Foul_Challenge_022020,Dwane Casey,11,0.303,0.524,Rodney Mott,Eric Dalen,Brent Barnaky,,No,,,,,nan,nan,Wesley Matthews,Donte DiVincenzo,MIL,MIL,419,8,0,3,8:36 PM,5:56,,,SUB: DiVincenzo FOR Matthews,nan,,5,202083,Wesley Matthews,1610612749,Milwaukee,Bucks,MIL,5,1628978,Donte DiVincenzo,1610612749,Milwaukee,Bucks,MIL,0,0,,,,,,0
2158,20200220,21900821,MIA,ATL,3,0:07,ATL,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_MIA_ATL_Atlanta_Defensive_Foul_Challenge_022020,Lloyd Pierce,2,0.299,0.329,James Capers,Derek Richardson,Courtney Kirkland,,No,,,,,nan,nan,Trae Young,Andre Iguodala,ATL,MIA,561,6,2,3,9:25 PM,0:07,Young S.FOUL (P2.PN) (C.Kirkland),,,nan,,4,1629027,Trae Young,1610612737,Atlanta,Hawks,ATL,5,2738,Andre Iguodala,1610612748,Miami,Heat,MIA,1,0,,,,,,1
2159,20200220,21900821,MIA,ATL,3,0:07,ATL,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_MIA_ATL_Atlanta_Defensive_Foul_Challenge_022020,Lloyd Pierce,2,0.299,0.329,James Capers,Derek Richardson,Courtney Kirkland,,No,,,,,nan,nan,nan,nan,nan,nan,563,9,1,3,9:26 PM,0:07,HAWKS Timeout: Regular (Full 4 Short 0),,,nan,,2,1610612737,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
2160,20200220,21900821,MIA,ATL,3,0:07,ATL,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_MIA_ATL_Atlanta_Defensive_Foul_Challenge_022020,Lloyd Pierce,2,0.299,0.329,James Capers,Derek Richardson,Courtney Kirkland,,No,,,,,96,88,nan,nan,nan,nan,564,18,4,3,9:26 PM,0:07,,,,96 - 88,-8,0,561,nan,,,,nan,0,0,nan,,,,nan,1,0,,,,,,1
2161,20200220,21900821,MIA,ATL,3,0:07,ATL,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_MIA_ATL_Atlanta_Defensive_Foul_Challenge_022020,Lloyd Pierce,2,0.299,0.329,James Capers,Derek Richardson,Courtney Kirkland,,No,,,,,nan,nan,Andre Iguodala,nan,MIA,nan,572,3,13,3,9:28 PM,0:07,,,MISS Iguodala Free Throw 1 of 3,nan,,5,2738,Andre Iguodala,1610612748,Miami,Heat,MIA,0,0,nan,,,,nan,0,0,,,,,,1
2162,20200220,21900821,MIA,ATL,3,0:07,ATL,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_MIA_ATL_Atlanta_Defensive_Foul_Challenge_022020,Lloyd Pierce,2,0.299,0.329,James Capers,Derek Richardson,Courtney Kirkland,,No,,,,,nan,nan,nan,nan,nan,nan,573,4,1,3,9:28 PM,0:07,,,Heat Rebound,nan,,3,1610612748,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
2163,20200220,21900821,MIA,ATL,3,0:07,ATL,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_MIA_ATL_Atlanta_Defensive_Foul_Challenge_022020,Lloyd Pierce,2,0.299,0.329,James Capers,Derek Richardson,Courtney Kirkland,,No,,,,,97,88,Andre Iguodala,nan,MIA,nan,574,3,14,3,9:28 PM,0:07,,,Iguodala Free Throw 2 of 3 (1 PTS),97 - 88,-9,5,2738,Andre Iguodala,1610612748,Miami,Heat,MIA,0,0,nan,,,,nan,0,0,,,,,,1
2164,20200220,21900821,MIA,ATL,3,0:07,ATL,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_MIA_ATL_Atlanta_Defensive_Foul_Challenge_022020,Lloyd Pierce,2,0.299,0.329,James Capers,Derek Richardson,Courtney Kirkland,,No,,,,,nan,nan,Andre Iguodala,nan,MIA,nan,579,3,15,3,9:28 PM,0:07,,,MISS Iguodala Free Throw 3 of 3,nan,,5,2738,Andre Iguodala,1610612748,Miami,Heat,MIA,0,0,nan,,,,nan,0,0,,,,,,1
2165,20200220,21900821,MIA,ATL,3,0:07,ATL,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_MIA_ATL_Atlanta_Defensive_Foul_Challenge_022020,Lloyd Pierce,2,0.299,0.329,James Capers,Derek Richardson,Courtney Kirkland,,No,,,,,nan,nan,Goran Dragic,Jae Crowder,MIA,MIA,575,8,0,3,9:28 PM,0:07,,,SUB: Crowder FOR Dragic,nan,,5,201609,Goran Dragic,1610612748,Miami,Heat,MIA,5,203109,Jae Crowder,1610612748,Miami,Heat,MIA,0,0,,,,,,0
2166,20200220,21900821,MIA,ATL,3,0:07,ATL,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_MIA_ATL_Atlanta_Defensive_Foul_Challenge_022020,Lloyd Pierce,2,0.299,0.329,James Capers,Derek Richardson,Courtney Kirkland,,No,,,,,nan,nan,Kelly Olynyk,Solomon Hill,MIA,MIA,576,8,0,3,9:28 PM,0:07,,,SUB: S. Hill FOR Olynyk,nan,,5,203482,Kelly Olynyk,1610612748,Miami,Heat,MIA,5,203524,Solomon Hill,1610612748,Miami,Heat,MIA,0,0,,,,,,0
2167,20200220,21900821,MIA,ATL,3,4:05,MIA,Foul,Offensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_MIA_ATL_Miami_Offensive_Foul_Challenge_022020,Erik Spoelstra,12,0.631,0.593,James Capers,Derek Richardson,Courtney Kirkland,,No,,,,,nan,nan,Jimmy Butler,Dewayne Dedmon,MIA,ATL,489,6,26,3,9:13 PM,4:05,,,Butler Offensive Charge Foul (P1.T4) (C.Kirkland),nan,,5,202710,Jimmy Butler,1610612748,Miami,Heat,MIA,4,203473,Dewayne Dedmon,1610612737,Atlanta,Hawks,ATL,1,0,,,,,,1
2168,20200220,21900821,MIA,ATL,3,4:05,MIA,Foul,Offensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_MIA_ATL_Miami_Offensive_Foul_Challenge_022020,Erik Spoelstra,12,0.631,0.593,James Capers,Derek Richardson,Courtney Kirkland,,No,,,,,nan,nan,Jimmy Butler,nan,MIA,nan,491,5,37,3,9:13 PM,4:05,,,Butler Offensive Foul Turnover (P2.T9),nan,,5,202710,Jimmy Butler,1610612748,Miami,Heat,MIA,0,0,nan,,,,nan,1,0,,,,,,1
2169,20200220,21900821,MIA,ATL,3,4:05,MIA,Foul,Offensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_MIA_ATL_Miami_Offensive_Foul_Challenge_022020,Erik Spoelstra,12,0.631,0.593,James Capers,Derek Richardson,Courtney Kirkland,,No,,,,,nan,nan,nan,nan,nan,nan,492,9,1,3,9:14 PM,4:05,,,Heat Timeout: Regular (Reg.4 Short 0),nan,,3,1610612748,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
2170,20200220,21900821,MIA,ATL,3,4:05,MIA,Foul,Offensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_MIA_ATL_Miami_Offensive_Foul_Challenge_022020,Erik Spoelstra,12,0.631,0.593,James Capers,Derek Richardson,Courtney Kirkland,,No,,,,,82,76,nan,nan,nan,nan,493,18,4,3,9:14 PM,4:05,,,,82 - 76,-6,0,489,nan,,,,nan,0,0,nan,,,,nan,1,0,,,,,,1
2171,20200220,21900821,MIA,ATL,3,4:05,MIA,Foul,Offensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_MIA_ATL_Miami_Offensive_Foul_Challenge_022020,Erik Spoelstra,12,0.631,0.593,James Capers,Derek Richardson,Courtney Kirkland,,No,,,,,nan,nan,Trae Young,De'Andre Hunter,ATL,ATL,494,8,0,3,9:16 PM,4:05,SUB: Hunter FOR Young,,,nan,,4,1629027,Trae Young,1610612737,Atlanta,Hawks,ATL,4,1629631,De'Andre Hunter,1610612737,Atlanta,Hawks,ATL,0,0,,,,,,0
2172,20200220,21900821,MIA,ATL,3,4:05,MIA,Foul,Offensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_MIA_ATL_Miami_Offensive_Foul_Challenge_022020,Erik Spoelstra,12,0.631,0.593,James Capers,Derek Richardson,Courtney Kirkland,,No,,,,,nan,nan,Dewayne Dedmon,Bruno Fernando,ATL,ATL,495,8,0,3,9:16 PM,4:05,SUB: Fernando FOR Dedmon,,,nan,,4,203473,Dewayne Dedmon,1610612737,Atlanta,Hawks,ATL,4,1628981,Bruno Fernando,1610612737,Atlanta,Hawks,ATL,0,0,,,,,,0
2173,20200220,21900822,BKN,PHI,4,4:14,PHI,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_BKN_PHI_Philadelphia_Defensive_Foul_Challenge_022020,Brett Brown,7,0.6,0.39,Ed Malloy,Mark Lindsay,Jacyn Goble,,No,,,,,nan,nan,Josh Richardson,Spencer Dinwiddie,PHI,BKN,636,6,2,4,10:27 PM,4:14,Richardson S.FOUL (P5.T3) (J.Goble),,,nan,,4,1626196,Josh Richardson,1610612755,Philadelphia,76ers,PHI,5,203915,Spencer Dinwiddie,1610612751,Brooklyn,Nets,BKN,1,0,,,,,,1
2174,20200220,21900822,BKN,PHI,4,4:14,PHI,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_BKN_PHI_Philadelphia_Defensive_Foul_Challenge_022020,Brett Brown,7,0.6,0.39,Ed Malloy,Mark Lindsay,Jacyn Goble,,No,,,,,nan,nan,nan,nan,nan,nan,639,9,1,4,10:27 PM,4:14,76ERS Timeout: Regular (Full 6 Short 0),,,nan,,2,1610612755,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
2175,20200220,21900822,BKN,PHI,4,4:14,PHI,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_BKN_PHI_Philadelphia_Defensive_Foul_Challenge_022020,Brett Brown,7,0.6,0.39,Ed Malloy,Mark Lindsay,Jacyn Goble,,No,,,,,93,95,nan,nan,nan,nan,640,18,6,4,10:27 PM,4:14,,,,93 - 95,2,0,636,nan,,,,nan,0,0,nan,,,,nan,1,0,,,,,,0
2176,20200220,21900822,BKN,PHI,4,4:14,PHI,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_BKN_PHI_Philadelphia_Defensive_Foul_Challenge_022020,Brett Brown,7,0.6,0.39,Ed Malloy,Mark Lindsay,Jacyn Goble,,No,,,,,94,95,Spencer Dinwiddie,nan,BKN,nan,641,3,13,4,10:29 PM,4:14,,,Dinwiddie Free Throw 1 of 3 (17 PTS),94 - 95,1,5,203915,Spencer Dinwiddie,1610612751,Brooklyn,Nets,BKN,0,0,nan,,,,nan,0,0,,,,,,1
2177,20200220,21900822,BKN,PHI,4,4:14,PHI,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_BKN_PHI_Philadelphia_Defensive_Foul_Challenge_022020,Brett Brown,7,0.6,0.39,Ed Malloy,Mark Lindsay,Jacyn Goble,,No,,,,,95,95,Spencer Dinwiddie,nan,BKN,nan,642,3,14,4,10:29 PM,4:14,,,Dinwiddie Free Throw 2 of 3 (18 PTS),95 - 95,TIE,5,203915,Spencer Dinwiddie,1610612751,Brooklyn,Nets,BKN,0,0,nan,,,,nan,0,0,,,,,,0
2178,20200220,21900822,BKN,PHI,4,4:14,PHI,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_BKN_PHI_Philadelphia_Defensive_Foul_Challenge_022020,Brett Brown,7,0.6,0.39,Ed Malloy,Mark Lindsay,Jacyn Goble,,No,,,,,96,95,Spencer Dinwiddie,nan,BKN,nan,649,3,15,4,10:29 PM,4:14,,,Dinwiddie Free Throw 3 of 3 (19 PTS),96 - 95,-1,5,203915,Spencer Dinwiddie,1610612751,Brooklyn,Nets,BKN,0,0,nan,,,,nan,0,0,,,,,,1
2179,20200220,21900822,BKN,PHI,4,4:14,PHI,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_BKN_PHI_Philadelphia_Defensive_Foul_Challenge_022020,Brett Brown,7,0.6,0.39,Ed Malloy,Mark Lindsay,Jacyn Goble,,No,,,,,nan,nan,Al Horford,Joel Embiid,PHI,PHI,643,8,0,4,10:29 PM,4:14,SUB: Embiid FOR Horford,,,nan,,4,201143,Al Horford,1610612755,Philadelphia,76ers,PHI,4,203954,Joel Embiid,1610612755,Philadelphia,76ers,PHI,0,0,,,,,,0
2180,20200220,21900822,BKN,PHI,4,4:14,PHI,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_BKN_PHI_Philadelphia_Defensive_Foul_Challenge_022020,Brett Brown,7,0.6,0.39,Ed Malloy,Mark Lindsay,Jacyn Goble,,No,,,,,nan,nan,Shake Milton,Raul Neto,PHI,PHI,644,8,0,4,10:29 PM,4:14,SUB: Neto FOR Milton,,,nan,,4,1629003,Shake Milton,1610612755,Philadelphia,76ers,PHI,4,203526,Raul Neto,1610612755,Philadelphia,76ers,PHI,0,0,,,,,,0
2181,20200220,21900822,BKN,PHI,4,4:14,PHI,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_BKN_PHI_Philadelphia_Defensive_Foul_Challenge_022020,Brett Brown,7,0.6,0.39,Ed Malloy,Mark Lindsay,Jacyn Goble,,No,,,,,nan,nan,Taurean Prince,DeAndre Jordan,BKN,BKN,647,8,0,4,10:29 PM,4:14,,,SUB: Jordan FOR Prince,nan,,5,1627752,Taurean Prince,1610612751,Brooklyn,Nets,BKN,5,201599,DeAndre Jordan,1610612751,Brooklyn,Nets,BKN,0,0,,,,,,0
2182,20200220,21900823,CHA,CHI,4,0:40,CHI,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_CHA_CHI_Chicago_Defensive_Foul_Challenge_022020,Jim Boylen,2,0.338,0.317,Ken Mauer,Leon Wood,Scott Twardoski,,No,,,,,102,93,Malik Monk,nan,CHA,nan,645,1,101,4,10:18 PM,0:40,,,Monk 7' Driving Floating Jump Shot (24 PTS),102 - 93,-9,5,1628370,Malik Monk,1610612766,Charlotte,Hornets,CHA,0,0,nan,,,,nan,0,0,,,,,,1
2183,20200220,21900823,CHA,CHI,4,0:40,CHI,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_CHA_CHI_Chicago_Defensive_Foul_Challenge_022020,Jim Boylen,2,0.338,0.317,Ken Mauer,Leon Wood,Scott Twardoski,,No,,,,,nan,nan,Coby White,Malik Monk,CHI,CHA,646,6,2,4,10:18 PM,0:40,White S.FOUL (P3.PN) (L.Wood),,,nan,,4,1629632,Coby White,1610612741,Chicago,Bulls,CHI,5,1628370,Malik Monk,1610612766,Charlotte,Hornets,CHA,1,0,,,,,,1
2184,20200220,21900823,CHA,CHI,4,0:40,CHI,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_CHA_CHI_Chicago_Defensive_Foul_Challenge_022020,Jim Boylen,2,0.338,0.317,Ken Mauer,Leon Wood,Scott Twardoski,,No,,,,,nan,nan,nan,nan,nan,nan,648,9,1,4,10:18 PM,0:40,BULLS Timeout: Regular (Full 6 Short 0),,,nan,,2,1610612741,nan,,,,nan,0,0,nan,,,,nan,0,0,,,,,,0
2185,20200220,21900823,CHA,CHI,4,0:40,CHI,Foul,Defensive Foul Challenge,Unsuccessful,https://dmmx2.nba.com/videourlredirect?&project=/bbops/bbops_CHA_CHI_Chicago_Defensive_Foul_Challenge_022020,Jim Boylen,2,0.338,0.317,Ken Mauer,Leon Wood,Scott Twardoski,,No,,,,,102,93,nan,nan,nan,nan,649,18,4,4,10:18 PM,0:40,,,,102 - 93,-9,0,646,nan,,,,nan,0,0,nan,,,,nan,1,0,,,,,,1
